rank,followers,engagement_rate,category,potential_reach,country,channel_name,channel_id
72,2600000.0,0.58,unknown,771000.0,egypt,حوارات - 7warat,UC7hzdUkoRB-wmsDfLfPOSAA
73,2600000.0,0.58,unknown,771000.0,egypt,هالة سمير,UCH0J6cLZzbHvm7aKeNrWLdA
74,2600000.0,0.58,unknown,765000.0,egypt,Elsharq TV,UCxx-W7y5qIoFKHp7W-Efhcw
75,2600000.0,0.58,unknown,765000.0,egypt,VISION,UC-HkebK0lB-QJOlv_FWxsfw
76,2500000.0,0.58,unknown,756000.0,egypt,gabs masr,UCmKK43Rg3QW-QzbQTHkFweQ
77,2500000.0,2.4,unknown,753000.0,egypt,EL Twins 2,UCtxg2b4U8bdY-mOZgjQRvcg
78,2500000.0,0.58,unknown,744000.0,egypt,Mekky Music,UC5F2sh-KJOPakiYyGzR1ffg
79,2500000.0,0.58,unknown,741000.0,egypt,El Schoola - الاسكوله,UCxhMyy_YpfigS83kign-0_g
80,2400000.0,0.58,unknown,726000.0,egypt,Nogoum Records,UCAwxzf-oKK63-_kPMcgXJ1Q
81,2400000.0,0.1,unknown,723000.0,egypt,عبدالله ناصر,UCOVHJ8NtaQrcDUsW9G7iBMA
82,2400000.0,0.7,unknown,714000.0,egypt,Saba7o Korah - صباحو كورة,saba7okorah
83,2400000.0,8.4,muziki,711000.0,egypt,Ahmed Kamel - أحمد كامل,UCuQkXcgjSKpoQDp8Yn9WHVA
84,2400000.0,0.58,unknown,708000.0,egypt,Dream TV Egypt,UCVTcEg96476pQibXX7IMdJw
85,2400000.0,0.58,unknown,708000.0,egypt,سام السلايم المرح,UCUabf2cM8vbDSuITGKhiXJQ
86,2300000.0,0.58,unknown,699000.0,egypt,For a better life,UCD1AAZqyLRPiD_O-JzDZagQ
87,2300000.0,0.58,unknown,696000.0,egypt,ONdrama,UCeTTToFL9qZIybv69LX20Lg
88,2300000.0,0.58,unknown,696000.0,egypt,Dream Interpretation Channel / Ismail Al-Ja’biri,UC_rHb45u8zXG15HOFBRd1Gw
89,2300000.0,0.58,unknown,687000.0,egypt,زود معلوماتك,UCP_Iq6B3KKUvxo7lAxQicDQ
90,2300000.0,0.2,unknown,687000.0,egypt,Muhammed Khaled,UClbgVGrOH6uNweWExLXGU5Q
91,2300000.0,0.58,unknown,687000.0,egypt,الموسوعة,UC7iIeKbozDDc4YFYwXIoaWQ
92,2300000.0,0.5,unknown,684000.0,egypt,Ekramy Hagras Family,UCXljh94cNQFPO5j-M3AoVQQ
93,2300000.0,0.58,unknown,678000.0,egypt,دكتور جودة محمد عواد,UCz3OHvHE5ISze0Zf6ho5RYw
94,2200000.0,0.58,unknown,672000.0,egypt,Imedia Mix - أي ميديا ميكـس,UCfR78bigfCEps84qTjbsuoQ
95,2200000.0,0.58,unknown,666000.0,egypt,أنزور للإنتاج الفني والتوزيع Anzour Media,UC4Z2zafwOO8Kl-idXnGijPQ
96,2200000.0,0.58,unknown,663000.0,egypt,طلباتك أوامر مع دنيا رزق,UChUaoflO-Qbww7KSv1BCxcw
97,2200000.0,0.58,unknown,657000.0,egypt,WooHoo WHOA Arabic,UCLoLEAcrcS_1QgNcNHt8RpQ
98,2200000.0,0.58,unknown,657000.0,egypt,El Zatoona - الزتونة,UCPnXSD5IUw3YdhUy5emn_qg
99,2200000.0,0.58,unknown,651000.0,egypt,نسر الكونغ فو Eagle Kung Fu Jaber,UCE5hSysXd4vCwdVUAEHhw1Q
100,2200000.0,0.58,unknown,651000.0,egypt,مصطفى حسن sasamh,UC28lVUkaG6YR20p8uvKlD5Q
1,649800.0,0.73,entertainment & music,194900.0,egypt,Amr Diab,amrdiab
2,579800.0,1.03,sports entertainment & music,174000.0,egypt,Al Ahly SC,alahlyegypt
3,391100.0,0.58,acting & drama,117300.0,egypt,Kinda Alloush كندة علوش.,kindaalloush
4,252100.0,0.54,acting & drama,75600.0,egypt,هند صبري,hendsabri
5,250300.0,1.83,entertainment & music,75100.0,egypt,هيفاء حسوني Haifa Hassony,haifa_hassony
6,240300.0,0.15,entertainment & music news,72100.0,egypt,CBC Egypt,cbcegypt
7,171200.0,0.29,entertainment & music,51400.0,egypt,Ramy Sabry,ramysabry8
8,162300.0,0.58,beauty & self care fashion & accessories,48700.0,egypt,Salama Mohamed | سلامه محمد,salamamohamed
9,159500.0,0.33,entertainment & music,47800.0,egypt,Ramy Gamal,ramygamalmusic
10,158000.0,0.3,photography,47400.0,egypt,Hossam Atef Farouk,antikkahossam
11,151300.0,0.04,acting & drama entertainment & music,45400.0,egypt,محمد الشرنوبي,sharnouby
12,148000.0,0.47,fashion & accessories influencer,44400.0,egypt,Salma abdelazeem,salma_abdelazeem66
13,129500.0,0.71,entertainment & music,38800.0,egypt,عُلا عبدالحميد| ᴏʟᴀ ᴀʙᴅᴇʟʜᴀᴍɪᴅ,olaabdelhamid_
14,125800.0,0.16,entertainment & music romance & wedding,37700.0,egypt,Randa Elbehairy,randaelbehairyofficial
15,125300.0,0.6,sports,37600.0,egypt,Ahmed Elsheikh,ahmedelsheikh_22_
16,121900.0,0.23,entertainment & music,36600.0,egypt,Mohamed Mekawy محمد مكاوي,mohamedmekawy
17,113800.0,0.58,entertainment & music arts & crafts,34100.0,egypt,Hassan El Shafei,hassanelshafei
18,113300.0,0.36,entertainment & music education,34000.0,egypt,Shimaa Saber,shimaasaber
19,111100.0,0.14,entertainment & music animals,33300.0,egypt,Mariam El Khosht,mariam.el.khosht
20,110200.0,0.58,entertainment & music acting & drama,33100.0,egypt,Hisham Gamal,hishamgamalbb
21,107300.0,0.36,acting & drama upskilling,32200.000000000004,egypt,Abdulhalim Barakat,haleem_official
22,106200.0,0.09,news,31900.0,egypt,Almasry Alyoum,almasryalyoum
23,103300.0,0.74,unknown,31000.0,egypt,Amal Reda | أمال رضا,amal_aboalmgd
24,102100.0,0.58,travel,30600.0,egypt,Remood Places,remood.places
25,101200.0,0.46,acting & drama,30400.0,egypt,Dalia Mostafa,daliamostafaac
26,98800.0,0.47,beauty & self care,29600.0,egypt,Menna Elzohairy|منة الزُهيري,menna_elzohairy3030
27,98700.0,0.38,photography,29600.0,egypt,Alaa Ghozy,alaa_ghozy
28,98300.0,0.39,unknown,29500.0,egypt,Dr.Mahmoud senara د.محمود سنارة,dr.mahmoud.91
29,93500.0,0.58,sports,28000.0,egypt,Wael Gomaa,waelgomaa6
30,92500.0,0.29,entertainment & music acting & drama,27800.0,egypt,Diab . دياب,diabel3aw
31,92200.0,0.17,entertainment & music,27700.0,egypt,Alia awwe | Egyptian Blogger,aliaawwe
32,91700.0,0.79,fashion & accessories,27500.0,egypt,Renad Emad | ريناد عماد,renademadd
33,90600.0,1.1,entertainment & music,27200.0,egypt,Aziz Maraka عزيز مرقة,azizmaraka
34,87900.0,0.39,entertainment & music,26400.0,egypt,Farah Shabaan,farahshabaann
35,82600.0,0.43,acting & drama,24800.0,egypt,Mohamed Abd Elrahman,mo_abdelrahman
36,82500.0,0.07,education news,24700.0,egypt,شبكة رصد,rassdnewsn
37,79100.0,0.02,education entertainment & music travel,23700.0,egypt,CairoScene,cairoscene
38,78100.0,0.45,acting & drama,23400.0,egypt,Darine Haddad,dareen_haddad
39,71800.0,0.35,beauty & self care fashion & accessories,21500.0,egypt,Raniaa Yehia,raniaayehia
40,71400.0,0.2,unknown,21400.0,egypt,Jihane Khalil,jihane_khalil
41,68300.0,1.02,fitness & health education,20500.0,egypt,Kareem Esmail,kemotivation
42,66800.0,0.31,unknown,20100.0,egypt,Seif Zahran,iamseifzahran
43,65800.0,0.16,beauty & self care,19700.0,egypt,Nesma,nesmamamdouh1
44,65000.0,0.34,arts & crafts writing,19500.0,egypt,Mirna El Helbawi,mirna_elhelbawi
45,62800.0,0.58,entertainment & music,18800.0,egypt,Hassan Abouelrouss,hassanabouelrouss
46,62200.0,0.39,acting & drama,18600.0,egypt,Rania Mansour,raniamansourofficial
47,60800.0,0.05,entertainment & music,18200.0,egypt,NogoumFM,nogoumfm
48,60500.0,0.04,unknown,18100.0,egypt,قناة الحرة | Alhurra,alhurranews
49,60400.0,0.24,entertainment & music news & politics,18100.0,egypt,Sally Abdalsalam,sallyabdalsalam
50,59400.0,0.56,unknown,17800.0,egypt,Enjy Kiwan 🇪🇬,enjykiwan
51,59300.0,0.53,entertainment & music,17800.0,egypt,Osama Elhady - أسامة الهادي,osamaelhady
52,57900.0,0.49,entertainment & music,17400.0,egypt,Elena El Sabbagh-ايلانا الصباغ,elenaelsabbagh
53,57500.0,0.1,fashion & accessories,17300.0,egypt,Hijabboutique_EG,hijabboutique_eg
54,56400.0,0.35,entertainment & music education family romance & wedding,16900.0,egypt,Reham Aiaad-ريهام عياد,rehamaiaad19
55,54900.0,0.39,fitness & health,16500.0,egypt,Hassan Gabr - The Gorilla,hgabr
56,53900.0,0.51,entertainment & music,16200.0,egypt,Amr Gaber,amrgabergadallah
57,53200.0,0.58,acting & drama fitness & health,15900.0,egypt,احمد العوضي_ Ahmed Elawady,ahmed.elawady
58,52500.0,0.05,food,15800.0,egypt,NOLA Cupcakes,nolacupcakes
59,52200.0,0.3,entertainment & music,15700.0,egypt,Haidy Moussa,haidymoussaofficial
60,51400.0,0.23,beauty & self care,15400.0,egypt,Ingy Elengbawy انچي الانجباوى,ingyelengbawy
61,51300.0,0.65,unknown,15400.0,egypt,معتز مطر,moatazmatar_
62,50700.0,0.07,entertainment & music,15200.0,egypt,صدى البلد,elbaladofficial
63,50100.0,0.28,entertainment & music,15000.0,egypt,Mohamed Mohsen,mohsenband
64,49800.0,0.76,travel,14900.0,egypt,Mohamed Tarek | محمد طارق,mtarek.official
65,49600.0,0.2,nature travel photography,14900.0,egypt,Pola Salem,polasalem
66,47300.0,0.14,entertainment & music travel,14200.0,egypt,Cairo Zoom,thecairozoom
67,47000.0,0.08,food,14100.0,egypt,Buffalo Burger,buffalo_burger
68,46600.0,0.11,product showcase,14000.0,egypt,OPPO Egypt,oppoegypt
69,46200.0,0.04,entertainment & music,13900.0,egypt,cairo360,cairo360
70,45800.0,0.2,acting & drama health & fitness,13700.0,egypt,هبه الدري,hebaaldurri
71,45700.0,0.22,food entertainment & music,13700.0,egypt,Red Bull Egypt,redbullegypt
72,44900.0,0.11,food,13500.0,egypt,Zack's,zacksfriedchicken
73,44700.0,0.1,acting & drama arts & crafts,13400.0,egypt,Jala Hesham • چلا هشام,jalahesham
74,44400.0,0.55,fashion & accessories beauty & self care,13300.0,egypt,آيه سكر | Aya Sokkar,ayasokkar
75,43700.0,0.17,beauty & self care,13100.0,egypt,Zeina El Naggar,zeinaelnaggar
76,43700.0,0.16,fitness & health beauty & self care,13100.0,egypt,Doc Mahmoud Mostafa Elafifi,docelafifi
77,43500.0,0.31,entertainment & music,13100.0,egypt,Rana Samaha,ranasamaha
78,42900.0,0.01,home & garden,12900.0,egypt,Homzmart.eg,homzmart
79,42100.0,0.17,beauty & self care,12600.0,egypt,Dr.Nour,dr.nour.dentist
80,40200.0,0.3,entertainment & music dance,12100.0,egypt,🍓💎Johara💎🍓جوهره 🍓,joharabellydancer
81,40100.0,0.16,travel,12000.0,egypt,Bassel Alzaro باسل الزارو,basselalzaro
82,38700.0,0.4,education life & society,11600.0,egypt,Menna Ehab | ﮼منه،ايهاب,mennaehab33
83,38400.0,1.07,acting & drama,11500.0,egypt,Aly Kassem • على قاسم,alykassem_
84,38100.0,0.27,food,11400.0,egypt,Ramy Soliman | Food With Soli,ramysoli
85,37700.0,0.37,entertainment & music,11300.0,egypt,Mazen Yassen - مازن يسّ,justagoproer
86,37600.0,0.65,beauty & self care fashion & accessories,11300.0,egypt,Mayada Hisham ميادة هشام,mayadaa.hisham
87,37000.0,0.28,entertainment & music,11100.0,egypt,Nader Hamdy | نادر حمدي,naderhamdy
88,36100.0,0.33,entertainment & music,10800.0,egypt,Kiro Fawzy | كيرو فوزي,kiro_fawzy
89,35300.0,0.14,acting & drama,10600.0,egypt,Mohamed Aamer | محمد عامر,mohamedaamerofficial
90,35200.0,0.32,fashion & accessories,10500.0,egypt,Yasmen Wagdy - ﮼ياسمين،وجدي,yasmenwagdy
91,35000.0,0.23,acting & drama,10500.0,egypt,Georgina Tawaf - چورچينا طواف,georgianatawaf
92,34200.0,0.44,unknown,10200.0,egypt,Rotana Classic,rotanaclassic
93,33900.0,0.03,entertainment & music,10200.0,egypt,Mohamed Rashad,mohammedrashadofficial
94,33700.0,0.3,entertainment & music,10100.0,egypt,محمد شاهين,mohamed.chahine
95,33600.0,0.37,auto and vehicles,10100.0,egypt,Exotics In Egypt,exotics_in_egypt
96,33200.0,0.16,business & finance,10000.0,egypt,HOSSAM FARAG | حسام فرج,hossam.faragg
97,32900.0,0.24,entertainment & music,9900.0,egypt,Yasmina Alelwany,yasminaelelwany
98,32500.0,0.17,fashion & accessories business travel,9800.0,egypt,وردة شاه,_wardshah
99,32400.0,0.78,food,9700.0,egypt,Amr Sherif - عمرو شريف,amr.sherif.adel
100,32200.000000000004,0.36,acting & drama entertainment & music funny,9700.0,egypt,Mohamed Attia | محمد عطية,mohamedattia
1,7500000.0,0.58,unknown,2300000.0,egypt,Gehad hassan👸🏻,gehadhassann
2,6900000.0,0.58,entertainment and music,2100000.0,egypt,Ahmed Helmy,ahmedhelmy
3,4600000.0,0.58,unknown,1400000.0,egypt,MBC مصر,mbcmasr
4,4300000.0,2.6,unknown,1300000.0,egypt,ahmedhassan🇹🇷🇪🇬,ahmedhhassan0
5,3900000.0,0.58,unknown,1200000.0,egypt,ᔕ𝔼ᒪ𝕍ᗩـــسيلڤاـ︎.,mo_selva
6,3400000.0,0.1,entertainment and music,1000000.0,egypt,حمو شاكر _Hamo Shaker,hamoshakerofficial
7,3200000.0,0.2,fashion and accessories,960000.0,egypt,youssefesawy,youssef_esawy
8,3100000.0,0.58,unknown,930000.0,egypt,Bella Tharwat - بيلا ثروت,bella.tharwat
9,2900000.0,0.58,unknown,870000.0,egypt,"🇪🇬⚡""ALALMEI""⚡🇵🇸",ashraf_alalmei
10,2700000.0,0.58,unknown,810000.0,egypt,Enawy | قناوي,abdallahenawy
11,2400000.0,0.4,beauty and self care,720000.0,egypt,Manga official🥭,mrmroga
12,2300000.0,0.58,unknown,690000.0,egypt,هجرس_HGRAS,hgras1
13,2300000.0,0.58,unknown,690000.0,egypt,Malak,malakelsheriif17
14,2100000.0,0.58,entertainment and music celebrity music,630000.0,egypt,SALMA ADEL 🎤,salmaadel_official
15,2100000.0,0.3,unknown,630000.0,egypt,🎨محمد فاروق الرسام🎨,king_misr
16,2100000.0,0.58,unknown,630000.0,egypt,اعلاميه ايه خليل,aya19941994
17,2000000.0,0.58,entertainment and music,600000.0,egypt,Shaimaa Elmaghrapyشيماءالمغربي,shaimaaelmaghrapy
18,2000000.0,0.58,beauty and self care,600000.0,egypt,🇪🇬﮼ميار﮼عماد﮼نجيب🇪🇬,mayare.nagiib
19,1900000.0,0.58,unknown,570000.0,egypt,Doctora Eslam 🩺🇪🇬,doctoraeslam
20,1800000.0,0.58,unknown,540000.0,egypt,nour,_nonosh_
21,1700000.0,0.58,entertainment and music music,510000.0,egypt,رضا البحراوي,redaelbahrawy.official
22,1700000.0,0.58,unknown,510000.0,egypt,princess 🎀👑,faye_mansour22
23,1700000.0,0.58,unknown,510000.0,egypt,👑K3m99👑,kemoo_falco
24,1700000.0,0.58,entertainment and music,510000.0,egypt,مسرح مصر #مسرح_مصر,theater.misr.official
25,1600000.0,0.58,unknown,480000.0,egypt,Ahmed Zaher,ahmedzaher228
26,1500000.0,0.58,unknown,450000.0,egypt,🔥🇪🇬𝐀𝐋𝐃𝐀𝐖𝐋𝐘🇪🇬🔥,alaa.dawlyy
27,1400000.0,0.58,food,420000.0,egypt,FoodDolls,fooddolls
28,1400000.0,0.58,unknown,420000.0,egypt,Weam Magdy,weammagdy30
29,1400000.0,0.58,education upskilling,420000.0,egypt,المبرمج اشرف مصطفي,ashrafzamka
30,1400000.0,0.58,unknown,420000.0,egypt,Ahmed Emad,aahmmedx
31,1300000.0,0.58,unknown,390000.0,egypt,Gemyabdelnasserr,gemyabdelnasserr
32,1300000.0,0.58,unknown,390000.0,egypt,عرنو,__haron_whdan__
33,1300000.0,0.58,unknown,390000.0,egypt,لمض افندي 🇪🇬📸,hassan_soliman11
34,1300000.0,0.58,unknown,390000.0,egypt,صاحب الكوكب✅,mohmed.7asona
35,1300000.0,0.58,romance and wedding,390000.0,egypt,–––•(-• ابو شعر كيرلي😅❤️ •-),pasha_aswan
36,1300000.0,0.58,entertainment and music romance and wedding,390000.0,egypt,Mahmoud ElMohandes,mahmoudelmohandes
37,1300000.0,0.58,unknown,390000.0,egypt,soso,israa.nageeb
38,1300000.0,0.58,unknown,390000.0,egypt,Dr. Hossam Abolatta,drhossamabolatta
39,1200000.0,0.1,unknown,360000.0,egypt,#إمبراطورية_شيكو_الماجيك💪🇪🇬,sheko.el.magic
40,1200000.0,0.1,unknown,360000.0,egypt,Hamoda Elsory,hamodaelsory
41,1200000.0,0.58,education,360000.0,egypt,Menna El-zohiry,mennaelzohiry
42,1200000.0,0.58,unknown,360000.0,egypt,⚡️Youssef joe⚡️,yousseefjoe
43,1100000.0,0.1,unknown,330000.0,egypt,مصراوي 🧞‍♂️,abd0saper
44,1100000.0,0.4,unknown,330000.0,egypt,رانيا عمر❤️,raniiabae
45,1100000.0,0.58,education,330000.0,egypt,Mahmoud Fadl محمود فضل,mahmoudfadl24
46,1100000.0,0.58,beauty and self care,330000.0,egypt,Sarah Badr,sarahbadrart
47,1000000.0,0.58,unknown,300000.0,egypt,Mbc4,mbc4
48,1000000.0,0.58,food,300000.0,egypt,Fouad Elkaffas | فؤاد القفاص,its.fouad1
49,999500.0,0.1,unknown,299900.0,egypt,Kayan Essam,jojoahmed7213
50,997700.0,0.58,unknown,299300.0,egypt,حسام حسين,hossam_hussein_official
51,996700.0,0.58,unknown,299000.0,egypt,Ahmed Younis | احمد يونس,ahmedyouniis
52,992600.0,0.58,pets,297800.0,egypt,they call me Mego 🥴,jannamagdykhalil
53,991800.0,0.58,unknown,297500.0,egypt,Engy Abdo,engyyabdo
54,990000.0,0.58,unknown,297000.0,egypt,Kelma production,mohamedadaweya0
55,986300.0,0.58,unknown,295900.0,egypt,Chee Tos,rouhalsharq
56,983000.0,0.58,acting and drama,294900.0,egypt,Hamdy.ashourr,hamdy.ashourr
57,977300.0,0.1,food,293200.0,egypt,Chef Eman 👩🏻‍🍳,eman.ibrahiim
58,975100.0,0.58,business and finance,292500.0,egypt,Bassel,basseljr
59,974600.0,0.58,unknown,292400.0,egypt,ايه ده في ايه 🤣,mohamed__fadl
60,972100.0,0.58,unknown,291600.0,egypt,القارئ محمد أبو سيف,mohamedabosaif14
61,966500.0,0.58,unknown,290000.0,egypt,Jihan & Siwar,jihan.siwar
62,964900.0,0.3,unknown,289500.0,egypt,الظلام | 𝐓𝐡𝐞 𝐃𝐚𝐫𝐤🐾,mogli._
63,961600.0,0.58,unknown,288500.0,egypt,Mallakhassan.q 🇵🇸🇪🇬,mallakhassan
64,960300.0,0.58,unknown,288100.0,egypt,Alsaid_official,alsaid_official
65,956700.0,0.58,unknown,287000.0,egypt,❤️الرحاله ❤️,salma_elogil
66,952500.0,0.58,unknown,285800.0,egypt,Seif Mohamed,elkhawagaenglish
67,949800.0,0.58,unknown,284900.0,egypt,Mostafa Tanta ❤️😲,mustafaalsaid12
68,949100.0,0.58,unknown,284700.0,egypt,﮼سعيد ﮼تيتو ⚔️🇪🇬...,saeedelfky
69,944300.0,0.58,unknown,283300.0,egypt,بتاع الكوميدي☝️♥️,ahmedsamir0088
70,943800.0,0.58,fitness and health,283100.0,egypt,Dr-Ali Hussein,dr3lii
71,936900.0,0.58,unknown,281100.0,egypt,Haneen Magdi🦄,haneenmagdii
72,936000.0,0.1,unknown,280800.0,egypt,Omar Adel,omaradel862
73,935500.0,0.58,unknown,280700.0,egypt,المنشد حازم محمد🇦🇪🇪🇬,hazem.mohamed2
74,933500.0,0.58,unknown,280100.0,egypt,💪 ابن اسكندرية 💪,hamo_tark
75,933200.0,0.58,acting and drama sports,280000.0,egypt,Ahmed Elawady أحمد العوضي,elmeadadi
76,932200.0,0.1,unknown,279700.0,egypt,كريم ناجي ♥️🖤🧿,dmnhori201944
77,931600.0,0.58,unknown,279500.0,egypt,Hussien Elgohary,hussien.elgohary
78,925900.0,0.1,unknown,277800.0,egypt,tameemyouness,tameemyouness
79,925800.0,0.58,unknown,277700.0,egypt,عمر الجبلي,omarlgabaly
80,921100.0,0.58,unknown,276300.0,egypt,BADRMUUHAMED | بدر محمد,badrmuuhamed
81,919600.0,0.4,unknown,275900.0,egypt,مصطفى منعم,8mu_13
82,919100.0,0.58,unknown,275700.0,egypt,Kaido 🧠☁️,kaido55
83,917700.0,0.58,acting and drama celebrity medical health,275300.0,egypt,Ebraam Samir,ebraamsamir
84,913300.0,0.58,unknown,274000.0,egypt,Diaa🦁,diaatalaat00
85,908800.0,0.58,unknown,272600.0,egypt,كاءن النوتيلا❤️,gogoana621
86,908300.0,0.58,unknown,272500.0,egypt,Sensei Mamdouh Bakkar,mamdouhbakkar1
87,904200.0,0.58,unknown,271300.0,egypt,هشام بلاطة,spidermanalmokattam
88,904000.0,0.58,unknown,271200.0,egypt,Mohanaderabii,erabii
89,902600.0,0.58,unknown,270800.0,egypt,﮼چورى💜🦄,haageerahmed
90,898800.0,0.58,unknown,269600.0,egypt,3 Twins,3twins7
91,898500.0,0.8,beauty and self care,269600.0,egypt,Belal L Galy,estetsh0
92,895600.0,0.58,unknown,268700.0,egypt,محمد رمضان,mohamed_ramdan_100
93,894900.0,0.58,unknown,268500.0,egypt,Mostafa Ayman,mostafa.aymann
94,890800.0,0.58,unknown,267200.0,egypt,Hussien elshahat,h.elshahat
95,887900.0,0.58,unknown,266400.0,egypt,ابراهيم الطوخي الاصلي🔥👌,abrahemalto5e2
96,887200.0,0.58,beauty and self care,266200.0,egypt,Sãmär Elnagar,samarelnagar11
97,886600.0,0.58,unknown,266000.0,egypt,ᗩᕼᗰEᗪ_TOᖇKY 🇪🇬🇹🇷,ahmed_torky
98,885200.0,0.58,unknown,265600.0,egypt,Dr JOO SOLIMAN 💫,drjoosoliman
99,882400.0,0.58,unknown,264700.0,egypt,👉 L O S T E R 👈,losterhossam
100,878900.0,0.58,unknown,263700.0,egypt,Maged Elmasry,magedelmasry1919
1,63500000.0,1.37,sports,19000000.0,egypt,Mohamed Salah,mosalah
2,32299999.999999996,0.27,entertainment and music celebrity singer music,9700000.0,egypt,Tamer Hosny,tamerhosny
3,30700000.0,0.04,entertainment and music actors,9200000.0,egypt,Mohamed Ramadan,mohamedramadanws
4,23900000.0,0.07,entertainment and music music singer songwriting,7200000.0,egypt,Amr Diab,amrdiab
5,21600000.0,0.77,acting and drama actors lifestyle,6500000.0,egypt,Yasmine Sabri,yasmine_sabri
6,20200000.0,1.26,entertainment and music modeling,6100000.0,egypt,Hannah El-Zahed,hannahelzahed
7,18300000.0,0.37,entertainment and music celebrity lifestyle actors,5500000.0,egypt,Ahmed Helmy,ahmedhelmy
8,17200000.0,0.93,entertainment and music modeling,5100000.0,egypt,هيفاء حسوني Haifa Hassony,haifa_hassony
9,15100000.0,0.44,entertainment and music family celebrity actors,4500000.0,egypt,Donia Samir Ghanem,donia.samir.ghanem
10,13400000.0,0.86,fashion and accessories romance and wedding,4000000.0,egypt,Rania Ibrahem | رانيا ابراهيم,rania_world
11,12900000.0,0.15,acting and drama celebrity music actors,3900000.0,egypt,Ayten Amer,aytenamer
12,12900000.0,0.42,acting and drama celebrity music actors,3900000.0,egypt,Heba Magdi,heba_magdi
13,12600000.0,0.63,celebrity art actors,3800000.0,egypt,Ramez Galal,ramezgalalac
14,12400000.0,0.23,entertainment and music music singer,3700000.0,egypt,Mohamed Hamaki,hamaki
15,12200000.0,1.43,celebrity singer music actors,3600000.0,egypt,Sherine Abdel-Wahab,sherine
16,12000000.0,0.98,entertainment and music celebrity actors modeling,3600000.0,egypt,Mohamed Emam • محمد إمام,mohamedemam
17,11100000.0,0.64,celebrity modeling,3300000.0,egypt,Dina Elsherbiny,dinaelsherbinyy
18,10800000.0,0.32,acting and drama celebrity modeling actors,3200000.0,egypt,Kinda Alloush كندة علوش.,kindaalloush
19,10700000.0,0.15,celebrity actors modeling music,3200000.0,egypt,Ghada Abdelrazek,ghadaabdelrazek
20,10100000.0,0.81,sports entertainment and music soccer,3000000.0,egypt,Al Ahly SC,alahlyegypt
21,10100000.0,0.69,acting and drama celebrity,3000000.0,egypt,𝓜𝓪𝓲 𝓔𝔃𝔃 𝓔𝓵𝓭𝓲𝓷,maiezzeldin
22,10000000.0,0.2,soccer,3000000.0,egypt,Ramadan Sobhy,ramadansobhi51
23,8900000.0,0.88,actors,2700000.0,egypt,Amy Samir Ghanem,amysamirghanem
24,8700000.0,3.0,sports soccer,2600000.0,egypt,محمد ابوتريكة,aboutrikamohammed
25,8600000.0,0.17,celebrity actors,2600000.0,egypt,Mostafa Khater,moustfakhater
26,8600000.0,0.97,celebrity actors,2600000.0,egypt,نـور الـغندور,nour
27,8500000.0,0.51,entertainment and music home and garden,2600000.0,egypt,علي الخالدي _ Ali alkalede,alialkalede
28,8400000.0,0.66,entertainment and music celebrity modeling,2500000.0,egypt,Mohamed Henedy,henedythereal
29,8100000.0,1.34,acting and drama celebrity dogs modeling,2400000.0,egypt,Mona Zaki,monazakiofficial
30,8100000.0,0.89,entertainment and music parenting actors,2400000.0,egypt,Hassan El Raddad,hassanelraddad
31,7900000.0,0.12,entertainment and music family celebrity actors,2400000.0,egypt,Nelly Karim,nellykarim_official
32,7800000.0,0.16,celebrity lifestyle,2300000.0,egypt,Mohammed Usama Osos,osossssssss
33,7600000.0,2.88,entertainment and music celebrity actors modeling,2300000.0,egypt,♠️ Ahmed Mekky ♠️,mekkystyle
34,7200000.0,0.98,celebrity,2200000.0,egypt,Zeina Reda,zeinareda29
35,7100000.0,0.08,celebrity actors entertainment music,2100000.0,egypt,Riham Hagag,rihamhagag
36,7000000.0,0.32,entertainment and music music,2100000.0,egypt,Ramy Sabry,ramysabry8
37,7000000.0,0.74,celebrities,2100000.0,egypt,د. أيمن البياع Ayman Albayaa,draymanalbayaa
38,7000000.0,1.12,food,2100000.0,egypt,Mohamed Halawa,mhalawaofficial
39,6400000.0,0.31,education,1900000.0,egypt,Amr Khaled عمرو خالد,amrkhaled
40,6400000.0,0.54,entertainment and music,1900000.0,egypt,Hamada Helal,hamadahelaleg
41,6200000.0,0.2,education arts and crafts,1900000.0,egypt,Ashraf Abdel Baky,ashrafabdilbaky
42,6200000.0,0.84,outdoor activity celebrity actors,1900000.0,egypt,Ahmed ElSaka,ahmedelsakaeg
43,6000000.0,0.19,acting and drama music,1800000.0,egypt,Ahmad Fahmy,ahmadfahmy_official
44,5800000.0,2.15,sports soccer,1700000.0,egypt,Mohamed Elneny,elnennym
45,5600000.0,0.94,art modeling,1700000.0,egypt,Carmen Soliman,carmensoliman
46,5500000.0,0.83,acting and drama entertainment and music celebrity,1700000.0,egypt,Amr Saad,amrsaad.official
47,5400000.0,0.58,entertainment and music news tv channel,1600000.0,egypt,CBC Egypt,cbcegypt
48,5300000.0,0.39,entertainment and music music,1600000.0,egypt,Ramy Gamal,ramygamalmusic
49,5300000.0,0.22,acting and drama celebrity actors,1600000.0,egypt,Amr Youssef,amryoussefofficial
50,5300000.0,0.11,fashion singer modeling actors,1600000.0,egypt,Mai Selim,maiselim
51,5300000.0,1.95,acting and drama celebrity,1600000.0,egypt,Laila,lailaazaherr11
52,5100000.0,0.2,acting and drama celebrity,1500000.0,egypt,Rogena - روجينا,rogenaofficial
